"","chr","from","to","data_type","target","cancer_type","labeling_type","repeat"
"3889","6",78200000,78300000,"train","X0","bone","99.9.",10
"3899","6",79200000,79300000,"train","X0","bone","99.9.",10
"3909","6",79700000,79800000,"train","X0","bone","99.9.",10
"39113","6",79800000,79900000,"train","X0","bone","99.9.",10
"39210","6",8e+07,80100000,"train","X0","bone","99.9.",10
"3949","6",84400000,84500000,"train","X0","bone","99.9.",10
"3969","6",90500000,90600000,"train","X0","bone","99.9.",10
"3989","6",97300000,97400000,"train","X0","bone","99.9.",10
"3999","6",108200000,108300000,"train","X0","bone","99.9.",10
"4009","6",1.14e+08,114100000,"train","X0","bone","99.9.",10
"40210","6",116400000,116500000,"train","X0","bone","99.9.",10
"4049","6",128800000,128900000,"train","X0","bone","99.9.",10
"4059","6",134500000,134600000,"train","X0","bone","99.9.",10
"4069","6",136500000,136600000,"train","X0","bone","99.9.",10
"4099","6",147700000,147800000,"train","X0","bone","99.9.",10
"41013","6",157400000,157500000,"train","X0","bone","99.9.",10
"41113","6",157600000,157700000,"train","X0","bone","99.9.",10
"41211","6",159300000,159400000,"train","X0","bone","99.9.",10
"41311","6",159900000,1.6e+08,"train","X0","bone","99.9.",10
"4149","6",1.6e+08,160100000,"train","X0","bone","99.9.",10
"4159","6",160600000,160700000,"train","X0","bone","99.9.",10
"4169","6",160700000,160800000,"train","X0","bone","99.9.",10
"4179","6",165900000,1.66e+08,"train","X0","bone","99.9.",10
"4189","6",169300000,169400000,"train","X0","bone","99.9.",10
"4209","7",1e+05,2e+05,"train","X0","bone","99.9.",10
"4239","7",2200000,2300000,"train","X0","bone","99.9.",10
"4259","7",5200000,5300000,"train","X0","bone","99.9.",10
"4269","7",6700000,6800000,"train","X0","bone","99.9.",10
"4299","7",18900000,1.9e+07,"train","X0","bone","99.9.",10
"4309","7",24200000,24300000,"train","X0","bone","99.9.",10
"43113","7",25100000,25200000,"train","X0","bone","99.9.",10
"4349","7",3.5e+07,35100000,"train","X0","bone","99.9.",10
"4359","7",39500000,39600000,"train","X0","bone","99.9.",10
"4369","7",39800000,39900000,"train","X0","bone","99.9.",10
"4399","7",51600000,51700000,"train","X0","bone","99.9.",10
"44211","7",53200000,53300000,"train","X0","bone","99.9.",10
"4449","7",64500000,64600000,"train","X0","bone","99.9.",10
"4499","7",70400000,70500000,"train","X0","bone","99.9.",10
"4509","7",71700000,71800000,"train","X0","bone","99.9.",10
"4549","7",74100000,74200000,"train","X0","bone","99.9.",10
"4559","7",74500000,74600000,"train","X0","bone","99.9.",10
"4569","7",77300000,77400000,"train","X0","bone","99.9.",10
"4579","7",78100000,78200000,"train","X0","bone","99.9.",10
"4589","7",78200000,78300000,"train","X0","bone","99.9.",10
"4599","7",81300000,81400000,"train","X0","bone","99.9.",10
"4609","7",85100000,85200000,"train","X0","bone","99.9.",10
"46113","7",88200000,88300000,"train","X0","bone","99.9.",10
"46211","7",88400000,88500000,"train","X0","bone","99.9.",10
"4639","7",9e+07,90100000,"train","X0","bone","99.9.",10
"4659","7",91500000,91600000,"train","X0","bone","99.9.",10
"4669","7",93800000,93900000,"train","X0","bone","99.9.",10
"4679","7",93900000,9.4e+07,"train","X0","bone","99.9.",10
"4699","7",95300000,95400000,"train","X0","bone","99.9.",10
"4709","7",96200000,96300000,"train","X0","bone","99.9.",10
"47113","7",9.8e+07,98100000,"train","X0","bone","99.9.",10
"4749","7",104400000,104500000,"train","X0","bone","99.9.",10
"4759","7",1.2e+08,120100000,"train","X0","bone","99.9.",10
"4779","7",125200000,125300000,"train","X0","bone","99.9.",10
"4799","7",129600000,129700000,"train","X0","bone","99.9.",10
"48210","7",132400000,132500000,"train","X0","bone","99.9.",10
"48310","7",136600000,136700000,"train","X0","bone","99.9.",10
"4859","7",141900000,1.42e+08,"train","X0","bone","99.9.",10
"4869","7",1.44e+08,144100000,"train","X0","bone","99.9.",10
"4889","7",150700000,150800000,"train","X0","bone","99.9.",10
"4909","7",152400000,152500000,"train","X0","bone","99.9.",10
"49113","7",152700000,152800000,"train","X0","bone","99.9.",10
"4939","7",157200000,157300000,"train","X0","bone","99.9.",10
"4949","7",157300000,157400000,"train","X0","bone","99.9.",10
"4969","7",158900000,1.59e+08,"train","X0","bone","99.9.",10
"4979","8",6e+05,7e+05,"train","X0","bone","99.9.",10
"4999","8",1700000,1800000,"train","X0","bone","99.9.",10
"5009","8",2200000,2300000,"train","X0","bone","99.9.",10
"50113","8",6200000,6300000,"train","X0","bone","99.9.",10
"5039","8",11200000,11300000,"train","X0","bone","99.9.",10
"5079","8",33400000,33500000,"train","X0","bone","99.9.",10
"5089","8",34500000,34600000,"train","X0","bone","99.9.",10
"5099","8",38100000,38200000,"train","X0","bone","99.9.",10
"51013","8",5.5e+07,55100000,"train","X0","bone","99.9.",10
"51113","8",55300000,55400000,"train","X0","bone","99.9.",10
"51310","8",55500000,55600000,"train","X0","bone","99.9.",10
"51410","8",56300000,56400000,"train","X0","bone","99.9.",10
"5159","8",59500000,59600000,"train","X0","bone","99.9.",10
"5169","8",60600000,60700000,"train","X0","bone","99.9.",10
"5189","8",65300000,65400000,"train","X0","bone","99.9.",10
"5209","8",7.5e+07,75100000,"train","X0","bone","99.9.",10
"52211","8",76500000,76600000,"train","X0","bone","99.9.",10
"5249","8",77700000,77800000,"train","X0","bone","99.9.",10
"5259","8",78200000,78300000,"train","X0","bone","99.9.",10
"5269","8",79200000,79300000,"train","X0","bone","99.9.",10
"5279","8",79300000,79400000,"train","X0","bone","99.9.",10
"5299","8",86300000,86400000,"train","X0","bone","99.9.",10
"5309","8",88400000,88500000,"train","X0","bone","99.9.",10
"53113","8",9.1e+07,91100000,"train","X0","bone","99.9.",10
"53211","8",91600000,91700000,"train","X0","bone","99.9.",10
"5339","8",91900000,9.2e+07,"train","X0","bone","99.9.",10
"5369","8",93400000,93500000,"train","X0","bone","99.9.",10
"5379","8",93600000,93700000,"train","X0","bone","99.9.",10
"5389","8",94400000,94500000,"train","X0","bone","99.9.",10
"5399","8",94600000,94700000,"train","X0","bone","99.9.",10
"54211","8",96700000,96800000,"train","X0","bone","99.9.",10
"5439","8",96800000,96900000,"train","X0","bone","99.9.",10
"5459","8",97800000,97900000,"train","X0","bone","99.9.",10
"5479","8",101700000,101800000,"train","X0","bone","99.9.",10
"5489","8",102600000,102700000,"train","X0","bone","99.9.",10
"5499","8",104800000,104900000,"train","X0","bone","99.9.",10
"55211","8",111200000,111300000,"train","X0","bone","99.9.",10
"5539","8",1.13e+08,113100000,"train","X0","bone","99.9.",10
"5549","8",115100000,115200000,"train","X0","bone","99.9.",10
"5559","8",117500000,117600000,"train","X0","bone","99.9.",10
"5569","8",122600000,122700000,"train","X0","bone","99.9.",10
"5579","8",126500000,126600000,"train","X0","bone","99.9.",10
"5589","8",130400000,130500000,"train","X0","bone","99.9.",10
"5599","8",130700000,130800000,"train","X0","bone","99.9.",10
"5609","8",131700000,131800000,"train","X0","bone","99.9.",10
"56113","8",136900000,1.37e+08,"train","X0","bone","99.9.",10
"56210","8",137100000,137200000,"train","X0","bone","99.9.",10
"56310","8",138800000,138900000,"train","X0","bone","99.9.",10
"5649","8",140800000,140900000,"train","X0","bone","99.9.",10
"5659","8",143600000,143700000,"train","X0","bone","99.9.",10
"5669","8",1.46e+08,146100000,"train","X0","bone","99.9.",10
"5689","9",19800000,19900000,"train","X0","bone","99.9.",10
"5699","9",21100000,21200000,"train","X0","bone","99.9.",10
"57113","9",21700000,21800000,"train","X0","bone","99.9.",10
"57211","9",21800000,21900000,"train","X0","bone","99.9.",10
"5749","9",2.2e+07,22100000,"train","X0","bone","99.9.",10
"5759","9",22100000,22200000,"train","X0","bone","99.9.",10
"5769","9",22200000,22300000,"train","X0","bone","99.9.",10
"5779","9",22400000,22500000,"train","X0","bone","99.9.",10
"5789","9",23500000,23600000,"train","X0","bone","99.9.",10
"5799","9",26200000,26300000,"train","X0","bone","99.9.",10
"58113","9",38700000,38800000,"train","X0","bone","99.9.",10
"5839","9",42100000,42200000,"train","X0","bone","99.9.",10
"5849","9",66500000,66600000,"train","X0","bone","99.9.",10
"5859","9",68800000,68900000,"train","X0","bone","99.9.",10
"5869","9",69100000,69200000,"train","X0","bone","99.9.",10
"5879","9",76700000,76800000,"train","X0","bone","99.9.",10
"5889","9",78400000,78500000,"train","X0","bone","99.9.",10
"5909","9",86500000,86600000,"train","X0","bone","99.9.",10
"59211","9",88400000,88500000,"train","X0","bone","99.9.",10
"5939","9",97900000,9.8e+07,"train","X0","bone","99.9.",10
"5949","9",104100000,104200000,"train","X0","bone","99.9.",10
"5959","9",109400000,109500000,"train","X0","bone","99.9.",10
"5969","9",109500000,109600000,"train","X0","bone","99.9.",10
"5979","9",109600000,109700000,"train","X0","bone","99.9.",10
"5999","9",113400000,113500000,"train","X0","bone","99.9.",10
"60113","9",117800000,117900000,"train","X0","bone","99.9.",10
"60211","9",120300000,120400000,"train","X0","bone","99.9.",10
"6039","9",120800000,120900000,"train","X0","bone","99.9.",10
"6049","9",121600000,121700000,"train","X0","bone","99.9.",10
"6059","9",122100000,122200000,"train","X0","bone","99.9.",10
"6069","9",122400000,122500000,"train","X0","bone","99.9.",10
"6089","9",123100000,123200000,"train","X0","bone","99.9.",10
"6099","9",124600000,124700000,"train","X0","bone","99.9.",10
"61113","9",129900000,1.3e+08,"train","X0","bone","99.9.",10
"61212","9",130700000,130800000,"train","X0","bone","99.9.",10
"61310","9",132300000,132400000,"train","X0","bone","99.9.",10
"61410","9",134600000,134700000,"train","X0","bone","99.9.",10
"6159","9",137300000,137400000,"train","X0","bone","99.9.",10
"6169","9",137400000,137500000,"train","X0","bone","99.9.",10
"6179","9",137600000,137700000,"train","X0","bone","99.9.",10
"6189","9",137900000,1.38e+08,"train","X0","bone","99.9.",10
"6199","9",138700000,138800000,"train","X0","bone","99.9.",10
"6209","9",139800000,139900000,"train","X0","bone","99.9.",10
"62310","10",6600000,6700000,"train","X0","bone","99.9.",10
"6249","10",10600000,10700000,"train","X0","bone","99.9.",10
"6269","10",17100000,17200000,"train","X0","bone","99.9.",10
"6279","10",17300000,17400000,"train","X0","bone","99.9.",10
"6289","10",17500000,17600000,"train","X0","bone","99.9.",10
"6299","10",19200000,19300000,"train","X0","bone","99.9.",10
"63113","10",22700000,22800000,"train","X0","bone","99.9.",10
"63210","10",23500000,23600000,"train","X0","bone","99.9.",10
"63310","10",31400000,31500000,"train","X0","bone","99.9.",10
"6359","10",37700000,37800000,"train","X0","bone","99.9.",10
"6379","10",51700000,51800000,"train","X0","bone","99.9.",10
"6389","10",59900000,6e+07,"train","X0","bone","99.9.",10
"6399","10",60100000,60200000,"train","X0","bone","99.9.",10
"6449","10",71900000,7.2e+07,"train","X0","bone","99.9.",10
"6459","10",79700000,79800000,"train","X0","bone","99.9.",10
"6469","10",84400000,84500000,"train","X0","bone","99.9.",10
"6479","10",89500000,89600000,"train","X0","bone","99.9.",10
"6489","10",89600000,89700000,"train","X0","bone","99.9.",10
"6509","10",93700000,93800000,"train","X0","bone","99.9.",10
"65113","10",99100000,99200000,"train","X0","bone","99.9.",10
"65211","10",99300000,99400000,"train","X0","bone","99.9.",10
"6549","10",100400000,100500000,"train","X0","bone","99.9.",10
"6559","10",100500000,100600000,"train","X0","bone","99.9.",10
"6569","10",100600000,100700000,"train","X0","bone","99.9.",10
"6579","10",101200000,101300000,"train","X0","bone","99.9.",10
"6589","10",1.02e+08,102100000,"train","X0","bone","99.9.",10
"66113","10",1.05e+08,105100000,"train","X0","bone","99.9.",10
"66210","10",105300000,105400000,"train","X0","bone","99.9.",10
"6649","10",109100000,109200000,"train","X0","bone","99.9.",10
"6669","10",119200000,119300000,"train","X0","bone","99.9.",10
"6679","10",1.21e+08,121100000,"train","X0","bone","99.9.",10
"6689","10",122700000,122800000,"train","X0","bone","99.9.",10
"6699","10",126900000,1.27e+08,"train","X0","bone","99.9.",10
"67113","10",134100000,134200000,"train","X0","bone","99.9.",10
"67211","10",134900000,1.35e+08,"train","X0","bone","99.9.",10
"6739","10",135100000,135200000,"train","X0","bone","99.9.",10
"6769","11",1300000,1400000,"train","X0","bone","99.9.",10
"6779","11",1600000,1700000,"train","X0","bone","99.9.",10
"6799","11",1900000,2e+06,"train","X0","bone","99.9.",10
"6809","11",2200000,2300000,"train","X0","bone","99.9.",10
"68113","11",2300000,2400000,"train","X0","bone","99.9.",10
"6839","11",10400000,10500000,"train","X0","bone","99.9.",10
"6849","11",12100000,12200000,"train","X0","bone","99.9.",10
"6859","11",15900000,1.6e+07,"train","X0","bone","99.9.",10
"6869","11",16100000,16200000,"train","X0","bone","99.9.",10
"6879","11",16700000,16800000,"train","X0","bone","99.9.",10
"6889","11",29800000,29900000,"train","X0","bone","99.9.",10
"6909","11",33400000,33500000,"train","X0","bone","99.9.",10
"6939","11",45700000,45800000,"train","X0","bone","99.9.",10
"6949","11",46100000,46200000,"train","X0","bone","99.9.",10
"6959","11",47500000,47600000,"train","X0","bone","99.9.",10
"6979","11",48300000,48400000,"train","X0","bone","99.9.",10
"6989","11",60500000,60600000,"train","X0","bone","99.9.",10
"6999","11",63100000,63200000,"train","X0","bone","99.9.",10
"7009","11",63600000,63700000,"train","X0","bone","99.9.",10
"70113","11",67100000,67200000,"train","X0","bone","99.9.",10
"70211","11",68500000,68600000,"train","X0","bone","99.9.",10
"7049","11",69500000,69600000,"train","X0","bone","99.9.",10
"7069","11",69800000,69900000,"train","X0","bone","99.9.",10
"7079","11",71200000,71300000,"train","X0","bone","99.9.",10
"7089","11",7.4e+07,74100000,"train","X0","bone","99.9.",10
"7099","11",77700000,77800000,"train","X0","bone","99.9.",10
"71113","11",78200000,78300000,"train","X0","bone","99.9.",10
"71212","11",78300000,78400000,"train","X0","bone","99.9.",10
"71310","11",7.9e+07,79100000,"train","X0","bone","99.9.",10
"7159","11",80200000,80300000,"train","X0","bone","99.9.",10
"7169","11",80500000,80600000,"train","X0","bone","99.9.",10
"7179","11",81900000,8.2e+07,"train","X0","bone","99.9.",10
"7199","11",84100000,84200000,"train","X0","bone","99.9.",10
"7209","11",84200000,84300000,"train","X0","bone","99.9.",10
"72211","11",8.7e+07,87100000,"train","X0","bone","99.9.",10
"7249","11",101900000,1.02e+08,"train","X0","bone","99.9.",10
"7259","11",102100000,102200000,"train","X0","bone","99.9.",10
"7269","11",105800000,105900000,"train","X0","bone","99.9.",10
"7279","11",105900000,1.06e+08,"train","X0","bone","99.9.",10
"7289","11",1.07e+08,107100000,"train","X0","bone","99.9.",10
"7309","11",123100000,123200000,"train","X0","bone","99.9.",10
"73113","11",1.28e+08,128100000,"train","X0","bone","99.9.",10
"73211","11",128300000,128400000,"train","X0","bone","99.9.",10
"7359","11",1.29e+08,129100000,"train","X0","bone","99.9.",10
"7369","12",1200000,1300000,"train","X0","bone","99.9.",10
"7379","12",1600000,1700000,"train","X0","bone","99.9.",10
"7389","12",3400000,3500000,"train","X0","bone","99.9.",10
"7399","12",3600000,3700000,"train","X0","bone","99.9.",10
"7409","12",4500000,4600000,"train","X0","bone","99.9.",10
"74113","12",7e+06,7100000,"train","X0","bone","99.9.",10
"74211","12",8400000,8500000,"train","X0","bone","99.9.",10
"7449","12",18200000,18300000,"train","X0","bone","99.9.",10
"7459","12",19400000,19500000,"train","X0","bone","99.9.",10
"7469","12",20900000,2.1e+07,"train","X0","bone","99.9.",10
"7489","12",24300000,24400000,"train","X0","bone","99.9.",10
"7499","12",24600000,24700000,"train","X0","bone","99.9.",10
"7509","12",26300000,26400000,"train","X0","bone","99.9.",10
"75113","12",29500000,29600000,"train","X0","bone","99.9.",10
"75211","12",31300000,31400000,"train","X0","bone","99.9.",10
"7539","12",31900000,3.2e+07,"train","X0","bone","99.9.",10
"7549","12",38600000,38700000,"train","X0","bone","99.9.",10
"7559","12",39900000,4e+07,"train","X0","bone","99.9.",10
"7569","12",4.4e+07,44100000,"train","X0","bone","99.9.",10
"7579","12",44600000,44700000,"train","X0","bone","99.9.",10
"7589","12",47400000,47500000,"train","X0","bone","99.9.",10
"7609","12",48400000,48500000,"train","X0","bone","99.9.",10
"76113","12",48500000,48600000,"train","X0","bone","99.9.",10
"76211","12",55800000,55900000,"train","X0","bone","99.9.",10
"7639","12",56400000,56500000,"train","X0","bone","99.9.",10
"7649","12",56500000,56600000,"train","X0","bone","99.9.",10
"7659","12",61700000,61800000,"train","X0","bone","99.9.",10
"7669","12",64500000,64600000,"train","X0","bone","99.9.",10
"7699","12",74600000,74700000,"train","X0","bone","99.9.",10
"7709","12",78500000,78600000,"train","X0","bone","99.9.",10
"7749","12",86100000,86200000,"train","X0","bone","99.9.",10
"7759","12",9.1e+07,91100000,"train","X0","bone","99.9.",10
"7769","12",93900000,9.4e+07,"train","X0","bone","99.9.",10
"7779","12",100400000,100500000,"train","X0","bone","99.9.",10
"7789","12",103100000,103200000,"train","X0","bone","99.9.",10
"78113","12",108200000,108300000,"train","X0","bone","99.9.",10
"78211","12",111700000,111800000,"train","X0","bone","99.9.",10
"7839","12",117600000,117700000,"train","X0","bone","99.9.",10
"7859","12",121700000,121800000,"train","X0","bone","99.9.",10
"7869","12",123100000,123200000,"train","X0","bone","99.9.",10
"7879","12",124400000,124500000,"train","X0","bone","99.9.",10
"7899","12",125300000,125400000,"train","X0","bone","99.9.",10
"79113","12",129700000,129800000,"train","X0","bone","99.9.",10
"79211","12",130900000,1.31e+08,"train","X0","bone","99.9.",10
