"","chr","from","to","data_type","target","cancer_type","labeling_type","repeat.","chr.1","from.1","to.1","data_type.1","target.1","cancer_type.1","labeling_type.1","repeat..1","chr.2","from.2","to.2","data_type.2","target.2","cancer_type.2","labeling_type.2","repeat..2","chr.3","from.3","to.3","data_type.3","target.3","cancer_type.3","labeling_type.3","repeat..3","chr.4","from.4","to.4","data_type.4","target.4","cancer_type.4","labeling_type.4","repeat..4","chr.5","from.5","to.5","data_type.5","target.5","cancer_type.5","labeling_type.5","repeat..5","chr.6","from.6","to.6","data_type.6","target.6","cancer_type.6","labeling_type.6","repeat..6","chr.7","from.7","to.7","data_type.7","target.7","cancer_type.7","labeling_type.7","repeat..7","chr.8","from.8","to.8","data_type.8","target.8","cancer_type.8","labeling_type.8","repeat..8","chr.9","from.9","to.9","data_type.9","target.9","cancer_type.9","labeling_type.9","repeat..9","chr.10","from.10","to.10","data_type.10","target.10","cancer_type.10","labeling_type.10","repeat..10","chr.11","from.11","to.11","data_type.11","target.11","cancer_type.11","labeling_type.11","repeat..11","chr.12","from.12","to.12","data_type.12","target.12","cancer_type.12","labeling_type.12","repeat..12","chr.13","from.13","to.13","data_type.13","target.13","cancer_type.13","labeling_type.13","repeat..13","chr.14","from.14","to.14","data_type.14","target.14","cancer_type.14","labeling_type.14","repeat..14","chr.15","from.15","to.15","data_type.15","target.15","cancer_type.15","labeling_type.15","repeat..15","chr.16","from.16","to.16","data_type.16","target.16","cancer_type.16","labeling_type.16","repeat..16","chr.17","from.17","to.17","data_type.17","target.17","cancer_type.17","labeling_type.17","repeat..17","chr.18","from.18","to.18","data_type.18","target.18","cancer_type.18","labeling_type.18","repeat..18","chr.19","from.19","to.19","data_type.19","target.19","cancer_type.19","labeling_type.19","repeat..19","chr.20","from.20","to.20","data_type.20","target.20","cancer_type.20","labeling_type.20","repeat..20","chr.21","from.21","to.21","data_type.21","target.21","cancer_type.21","labeling_type.21","repeat..21","chr.22","from.22","to.22","data_type.22","target.22","cancer_type.22","labeling_type.22","repeat..22","chr.23","from.23","to.23","data_type.23","target.23","cancer_type.23","labeling_type.23","repeat..23","chr.24","from.24","to.24","data_type.24","target.24","cancer_type.24","labeling_type.24","repeat..24","chr.25","from.25","to.25","data_type.25","target.25","cancer_type.25","labeling_type.25","repeat..25","chr.26","from.26","to.26","data_type.26","target.26","cancer_type.26","labeling_type.26","repeat..26","chr.27","from.27","to.27","data_type.27","target.27","cancer_type.27","labeling_type.27","repeat..27","chr.28","from.28","to.28","data_type.28","target.28","cancer_type.28","labeling_type.28","repeat..28","chr.29","from.29","to.29","data_type.29","target.29","cancer_type.29","labeling_type.29","repeat..29"
"188","5",54100000,54200000,"train","X1","brain","99.",1,"5",5800000,5900000,"train","X1","brain","99.",2,"5",54100000,54200000,"train","X1","brain","99.",3,"5",50700000,50800000,"train","X1","brain","99.",4,"5",14300000,14400000,"train","X1","brain","99.",5,"5",14300000,14400000,"train","X1","brain","99.",6,"5",54100000,54200000,"train","X1","brain","99.",7,"5",5900000,6e+06,"train","X1","brain","99.",8,"5",1400000,1500000,"train","X1","brain","99.",9,"5",56500000,56600000,"train","X1","brain","99.",10,"5",56500000,56600000,"train","X1","brain","99.",11,"5",25800000,25900000,"train","X1","brain","99.",12,"5",96100000,96200000,"train","X1","brain","99.",13,"5",14300000,14400000,"train","X1","brain","99.",14,"5",54100000,54200000,"train","X1","brain","99.",15,"5",18500000,18600000,"train","X1","brain","99.",16,"5",14300000,14400000,"train","X1","brain","99.",17,"5",81500000,81600000,"train","X1","brain","99.",18,"5",81500000,81600000,"train","X1","brain","99.",19,"5",5900000,6e+06,"train","X1","brain","99.",20,"5",18500000,18600000,"train","X1","brain","99.",21,"5",18500000,18600000,"train","X1","brain","99.",22,"5",56500000,56600000,"train","X1","brain","99.",23,"5",5800000,5900000,"train","X1","brain","99.",24,"5",5900000,6e+06,"train","X1","brain","99.",25,"5",85700000,85800000,"train","X1","brain","99.",26,"5",5900000,6e+06,"train","X1","brain","99.",27,"5",81500000,81600000,"train","X1","brain","99.",28,"5",81500000,81600000,"train","X1","brain","99.",29,"5",5900000,6e+06,"train","X1","brain","99.",30
"189","5",56500000,56600000,"train","X1","brain","99.",1,"5",5900000,6e+06,"train","X1","brain","99.",2,"5",56500000,56600000,"train","X1","brain","99.",3,"5",54100000,54200000,"train","X1","brain","99.",4,"5",18500000,18600000,"train","X1","brain","99.",5,"5",18500000,18600000,"train","X1","brain","99.",6,"5",56500000,56600000,"train","X1","brain","99.",7,"5",14300000,14400000,"train","X1","brain","99.",8,"5",5800000,5900000,"train","X1","brain","99.",9,"5",81500000,81600000,"train","X1","brain","99.",10,"5",81500000,81600000,"train","X1","brain","99.",11,"5",56500000,56600000,"train","X1","brain","99.",12,"5",98400000,98500000,"train","X1","brain","99.",13,"5",18500000,18600000,"train","X1","brain","99.",14,"5",56500000,56600000,"train","X1","brain","99.",15,"5",50700000,50800000,"train","X1","brain","99.",16,"5",18500000,18600000,"train","X1","brain","99.",17,"5",96100000,96200000,"train","X1","brain","99.",18,"5",85700000,85800000,"train","X1","brain","99.",19,"5",14300000,14400000,"train","X1","brain","99.",20,"5",25800000,25900000,"train","X1","brain","99.",21,"5",25800000,25900000,"train","X1","brain","99.",22,"5",81500000,81600000,"train","X1","brain","99.",23,"5",5900000,6e+06,"train","X1","brain","99.",24,"5",25800000,25900000,"train","X1","brain","99.",25,"5",96100000,96200000,"train","X1","brain","99.",26,"5",18500000,18600000,"train","X1","brain","99.",27,"5",85700000,85800000,"train","X1","brain","99.",28,"5",98400000,98500000,"train","X1","brain","99.",29,"5",14300000,14400000,"train","X1","brain","99.",30
"192","5",96100000,96200000,"train","X1","brain","99.",1,"5",14300000,14400000,"train","X1","brain","99.",2,"5",98400000,98500000,"train","X1","brain","99.",3,"5",81500000,81600000,"train","X1","brain","99.",4,"5",25800000,25900000,"train","X1","brain","99.",5,"5",25800000,25900000,"train","X1","brain","99.",6,"5",81500000,81600000,"train","X1","brain","99.",7,"5",18500000,18600000,"train","X1","brain","99.",8,"5",5900000,6e+06,"train","X1","brain","99.",9,"5",85700000,85800000,"train","X1","brain","99.",10,"5",85700000,85800000,"train","X1","brain","99.",11,"5",81500000,81600000,"train","X1","brain","99.",12,"5",99700000,99800000,"train","X1","brain","99.",13,"5",50700000,50800000,"train","X1","brain","99.",14,"5",96100000,96200000,"train","X1","brain","99.",15,"5",54100000,54200000,"train","X1","brain","99.",16,"5",25800000,25900000,"train","X1","brain","99.",17,"5",98400000,98500000,"train","X1","brain","99.",18,"5",96100000,96200000,"train","X1","brain","99.",19,"5",18500000,18600000,"train","X1","brain","99.",20,"5",50700000,50800000,"train","X1","brain","99.",21,"5",50700000,50800000,"train","X1","brain","99.",22,"5",85700000,85800000,"train","X1","brain","99.",23,"5",14300000,14400000,"train","X1","brain","99.",24,"5",50700000,50800000,"train","X1","brain","99.",25,"5",98400000,98500000,"train","X1","brain","99.",26,"5",25800000,25900000,"train","X1","brain","99.",27,"5",96100000,96200000,"train","X1","brain","99.",28,"5",99700000,99800000,"train","X1","brain","99.",29,"5",50700000,50800000,"train","X1","brain","99.",30
"193","5",98400000,98500000,"train","X1","brain","99.",1,"5",18500000,18600000,"train","X1","brain","99.",2,"5",99700000,99800000,"train","X1","brain","99.",3,"5",85700000,85800000,"train","X1","brain","99.",4,"5",50700000,50800000,"train","X1","brain","99.",5,"5",50700000,50800000,"train","X1","brain","99.",6,"5",85700000,85800000,"train","X1","brain","99.",7,"5",25800000,25900000,"train","X1","brain","99.",8,"5",14300000,14400000,"train","X1","brain","99.",9,"5",96100000,96200000,"train","X1","brain","99.",10,"5",96100000,96200000,"train","X1","brain","99.",11,"5",96100000,96200000,"train","X1","brain","99.",12,"5",103700000,103800000,"train","X1","brain","99.",13,"5",56500000,56600000,"train","X1","brain","99.",14,"5",98400000,98500000,"train","X1","brain","99.",15,"5",56500000,56600000,"train","X1","brain","99.",16,"5",50700000,50800000,"train","X1","brain","99.",17,"5",99700000,99800000,"train","X1","brain","99.",18,"5",98400000,98500000,"train","X1","brain","99.",19,"5",50700000,50800000,"train","X1","brain","99.",20,"5",54100000,54200000,"train","X1","brain","99.",21,"5",54100000,54200000,"train","X1","brain","99.",22,"5",96100000,96200000,"train","X1","brain","99.",23,"5",18500000,18600000,"train","X1","brain","99.",24,"5",56500000,56600000,"train","X1","brain","99.",25,"5",99700000,99800000,"train","X1","brain","99.",26,"5",50700000,50800000,"train","X1","brain","99.",27,"5",99700000,99800000,"train","X1","brain","99.",28,"5",1.03e+08,103100000,"train","X1","brain","99.",29,"5",54100000,54200000,"train","X1","brain","99.",30
"196","5",103700000,103800000,"train","X1","brain","99.",1,"5",25800000,25900000,"train","X1","brain","99.",2,"5",1.03e+08,103100000,"train","X1","brain","99.",3,"5",96100000,96200000,"train","X1","brain","99.",4,"5",54100000,54200000,"train","X1","brain","99.",5,"5",56500000,56600000,"train","X1","brain","99.",6,"5",96100000,96200000,"train","X1","brain","99.",7,"5",54100000,54200000,"train","X1","brain","99.",8,"5",18500000,18600000,"train","X1","brain","99.",9,"5",98400000,98500000,"train","X1","brain","99.",10,"5",98400000,98500000,"train","X1","brain","99.",11,"5",98400000,98500000,"train","X1","brain","99.",12,"5",155100000,155200000,"train","X1","brain","99.",13,"5",85700000,85800000,"train","X1","brain","99.",14,"5",99700000,99800000,"train","X1","brain","99.",15,"5",81500000,81600000,"train","X1","brain","99.",16,"5",54100000,54200000,"train","X1","brain","99.",17,"5",1.04e+08,104100000,"train","X1","brain","99.",18,"5",99700000,99800000,"train","X1","brain","99.",19,"5",56500000,56600000,"train","X1","brain","99.",20,"5",81500000,81600000,"train","X1","brain","99.",21,"5",81500000,81600000,"train","X1","brain","99.",22,"5",99700000,99800000,"train","X1","brain","99.",23,"5",25800000,25900000,"train","X1","brain","99.",24,"5",85700000,85800000,"train","X1","brain","99.",25,"5",1.03e+08,103100000,"train","X1","brain","99.",26,"5",54100000,54200000,"train","X1","brain","99.",27,"5",1.03e+08,103100000,"train","X1","brain","99.",28,"5",103700000,103800000,"train","X1","brain","99.",29,"5",56500000,56600000,"train","X1","brain","99.",30
"197","5",1.04e+08,104100000,"train","X1","brain","99.",1,"5",50700000,50800000,"train","X1","brain","99.",2,"5",103700000,103800000,"train","X1","brain","99.",3,"5",98400000,98500000,"train","X1","brain","99.",4,"5",56500000,56600000,"train","X1","brain","99.",5,"5",85700000,85800000,"train","X1","brain","99.",6,"5",98400000,98500000,"train","X1","brain","99.",7,"5",56500000,56600000,"train","X1","brain","99.",8,"5",25800000,25900000,"train","X1","brain","99.",9,"5",1.03e+08,103100000,"train","X1","brain","99.",10,"5",99700000,99800000,"train","X1","brain","99.",11,"5",99700000,99800000,"train","X1","brain","99.",12,"5",176100000,176200000,"train","X1","brain","99.",13,"5",99700000,99800000,"train","X1","brain","99.",14,"5",103700000,103800000,"train","X1","brain","99.",15,"5",85700000,85800000,"train","X1","brain","99.",16,"5",56500000,56600000,"train","X1","brain","99.",17,"5",176100000,176200000,"train","X1","brain","99.",18,"5",103700000,103800000,"train","X1","brain","99.",19,"5",81500000,81600000,"train","X1","brain","99.",20,"5",98400000,98500000,"train","X1","brain","99.",21,"5",96100000,96200000,"train","X1","brain","99.",22,"5",103700000,103800000,"train","X1","brain","99.",23,"5",50700000,50800000,"train","X1","brain","99.",24,"5",96100000,96200000,"train","X1","brain","99.",25,"5",103700000,103800000,"train","X1","brain","99.",26,"5",81500000,81600000,"train","X1","brain","99.",27,"5",103700000,103800000,"train","X1","brain","99.",28,"5",1.04e+08,104100000,"train","X1","brain","99.",29,"5",81500000,81600000,"train","X1","brain","99.",30
"202","5",1.8e+08,180100000,"train","X1","brain","99.",1,"5",54100000,54200000,"train","X1","brain","99.",2,"5",1.04e+08,104100000,"train","X1","brain","99.",3,"5",99700000,99800000,"train","X1","brain","99.",4,"5",81500000,81600000,"train","X1","brain","99.",5,"5",96100000,96200000,"train","X1","brain","99.",6,"5",99700000,99800000,"train","X1","brain","99.",7,"5",81500000,81600000,"train","X1","brain","99.",8,"5",54100000,54200000,"train","X1","brain","99.",9,"5",103700000,103800000,"train","X1","brain","99.",10,"5",1.03e+08,103100000,"train","X1","brain","99.",11,"5",1.03e+08,103100000,"train","X1","brain","99.",12,"5",176400000,176500000,"train","X1","brain","99.",13,"5",1.03e+08,103100000,"train","X1","brain","99.",14,"5",1.04e+08,104100000,"train","X1","brain","99.",15,"5",99700000,99800000,"train","X1","brain","99.",16,"5",81500000,81600000,"train","X1","brain","99.",17,"5",176400000,176500000,"train","X1","brain","99.",18,"5",176100000,176200000,"train","X1","brain","99.",19,"5",85700000,85800000,"train","X1","brain","99.",20,"5",99700000,99800000,"train","X1","brain","99.",21,"5",98400000,98500000,"train","X1","brain","99.",22,"5",155100000,155200000,"train","X1","brain","99.",23,"5",56500000,56600000,"train","X1","brain","99.",24,"5",98400000,98500000,"train","X1","brain","99.",25,"5",1.04e+08,104100000,"train","X1","brain","99.",26,"5",85700000,85800000,"train","X1","brain","99.",27,"5",155100000,155200000,"train","X1","brain","99.",28,"5",155100000,155200000,"train","X1","brain","99.",29,"5",96100000,96200000,"train","X1","brain","99.",30
"203","5",180300000,180400000,"train","X1","brain","99.",1,"5",81500000,81600000,"train","X1","brain","99.",2,"5",155100000,155200000,"train","X1","brain","99.",3,"5",1.03e+08,103100000,"train","X1","brain","99.",4,"5",96100000,96200000,"train","X1","brain","99.",5,"5",98400000,98500000,"train","X1","brain","99.",6,"5",1.03e+08,103100000,"train","X1","brain","99.",7,"5",85700000,85800000,"train","X1","brain","99.",8,"5",56500000,56600000,"train","X1","brain","99.",9,"5",155100000,155200000,"train","X1","brain","99.",10,"5",1.04e+08,104100000,"train","X1","brain","99.",11,"5",103700000,103800000,"train","X1","brain","99.",12,"5",179400000,179500000,"train","X1","brain","99.",13,"5",103700000,103800000,"train","X1","brain","99.",14,"5",155100000,155200000,"train","X1","brain","99.",15,"5",103700000,103800000,"train","X1","brain","99.",16,"5",85700000,85800000,"train","X1","brain","99.",17,"5",179400000,179500000,"train","X1","brain","99.",18,"5",180400000,180500000,"train","X1","brain","99.",19,"5",96100000,96200000,"train","X1","brain","99.",20,"5",1.03e+08,103100000,"train","X1","brain","99.",21,"5",99700000,99800000,"train","X1","brain","99.",22,"5",179400000,179500000,"train","X1","brain","99.",23,"5",81500000,81600000,"train","X1","brain","99.",24,"5",99700000,99800000,"train","X1","brain","99.",25,"5",155100000,155200000,"train","X1","brain","99.",26,"5",96100000,96200000,"train","X1","brain","99.",27,"5",176100000,176200000,"train","X1","brain","99.",28,"5",176100000,176200000,"train","X1","brain","99.",29,"5",99700000,99800000,"train","X1","brain","99.",30
"204","5",180400000,180500000,"train","X1","brain","99.",1,"5",85700000,85800000,"train","X1","brain","99.",2,"5",176100000,176200000,"train","X1","brain","99.",3,"5",103700000,103800000,"train","X1","brain","99.",4,"5",98400000,98500000,"train","X1","brain","99.",5,"5",99700000,99800000,"train","X1","brain","99.",6,"5",103700000,103800000,"train","X1","brain","99.",7,"5",96100000,96200000,"train","X1","brain","99.",8,"5",81500000,81600000,"train","X1","brain","99.",9,"5",176400000,176500000,"train","X1","brain","99.",10,"5",176100000,176200000,"train","X1","brain","99.",11,"5",1.04e+08,104100000,"train","X1","brain","99.",12,"5",1.8e+08,180100000,"train","X1","brain","99.",13,"5",155100000,155200000,"train","X1","brain","99.",14,"5",176100000,176200000,"train","X1","brain","99.",15,"5",1.04e+08,104100000,"train","X1","brain","99.",16,"5",99700000,99800000,"train","X1","brain","99.",17,"5",1.8e+08,180100000,"train","X1","brain","99.",18,"6",25500000,25600000,"train","X1","brain","99.",19,"5",98400000,98500000,"train","X1","brain","99.",20,"5",103700000,103800000,"train","X1","brain","99.",21,"5",1.04e+08,104100000,"train","X1","brain","99.",22,"5",180300000,180400000,"train","X1","brain","99.",23,"5",85700000,85800000,"train","X1","brain","99.",24,"5",1.03e+08,103100000,"train","X1","brain","99.",25,"5",176100000,176200000,"train","X1","brain","99.",26,"5",98400000,98500000,"train","X1","brain","99.",27,"5",176400000,176500000,"train","X1","brain","99.",28,"5",176400000,176500000,"train","X1","brain","99.",29,"5",1.03e+08,103100000,"train","X1","brain","99.",30
"205","6",25500000,25600000,"train","X1","brain","99.",1,"5",98400000,98500000,"train","X1","brain","99.",2,"5",176400000,176500000,"train","X1","brain","99.",3,"5",1.04e+08,104100000,"train","X1","brain","99.",4,"5",99700000,99800000,"train","X1","brain","99.",5,"5",1.03e+08,103100000,"train","X1","brain","99.",6,"5",155100000,155200000,"train","X1","brain","99.",7,"5",99700000,99800000,"train","X1","brain","99.",8,"5",98400000,98500000,"train","X1","brain","99.",9,"5",179400000,179500000,"train","X1","brain","99.",10,"5",176400000,176500000,"train","X1","brain","99.",11,"5",155100000,155200000,"train","X1","brain","99.",12,"5",180400000,180500000,"train","X1","brain","99.",13,"5",176100000,176200000,"train","X1","brain","99.",14,"5",179400000,179500000,"train","X1","brain","99.",15,"5",176100000,176200000,"train","X1","brain","99.",16,"5",103700000,103800000,"train","X1","brain","99.",17,"5",180300000,180400000,"train","X1","brain","99.",18,"6",29900000,3e+07,"train","X1","brain","99.",19,"5",1.03e+08,103100000,"train","X1","brain","99.",20,"5",1.04e+08,104100000,"train","X1","brain","99.",21,"5",176100000,176200000,"train","X1","brain","99.",22,"6",29900000,3e+07,"train","X1","brain","99.",23,"5",98400000,98500000,"train","X1","brain","99.",24,"5",155100000,155200000,"train","X1","brain","99.",25,"5",176400000,176500000,"train","X1","brain","99.",26,"5",99700000,99800000,"train","X1","brain","99.",27,"5",180300000,180400000,"train","X1","brain","99.",28,"5",179400000,179500000,"train","X1","brain","99.",29,"5",103700000,103800000,"train","X1","brain","99.",30
"207","6",30200000,30300000,"train","X1","brain","99.",1,"5",99700000,99800000,"train","X1","brain","99.",2,"5",179400000,179500000,"train","X1","brain","99.",3,"5",179400000,179500000,"train","X1","brain","99.",4,"5",1.03e+08,103100000,"train","X1","brain","99.",5,"5",103700000,103800000,"train","X1","brain","99.",6,"5",176400000,176500000,"train","X1","brain","99.",7,"5",1.03e+08,103100000,"train","X1","brain","99.",8,"5",99700000,99800000,"train","X1","brain","99.",9,"5",1.8e+08,180100000,"train","X1","brain","99.",10,"5",179400000,179500000,"train","X1","brain","99.",11,"5",176100000,176200000,"train","X1","brain","99.",12,"6",25500000,25600000,"train","X1","brain","99.",13,"5",176400000,176500000,"train","X1","brain","99.",14,"5",1.8e+08,180100000,"train","X1","brain","99.",15,"5",179400000,179500000,"train","X1","brain","99.",16,"5",155100000,155200000,"train","X1","brain","99.",17,"5",180400000,180500000,"train","X1","brain","99.",18,"6",30200000,30300000,"train","X1","brain","99.",19,"5",103700000,103800000,"train","X1","brain","99.",20,"5",155100000,155200000,"train","X1","brain","99.",21,"5",180300000,180400000,"train","X1","brain","99.",22,"6",64300000,64400000,"train","X1","brain","99.",23,"5",99700000,99800000,"train","X1","brain","99.",24,"5",176100000,176200000,"train","X1","brain","99.",25,"5",1.8e+08,180100000,"train","X1","brain","99.",26,"5",1.03e+08,103100000,"train","X1","brain","99.",27,"5",180400000,180500000,"train","X1","brain","99.",28,"5",180300000,180400000,"train","X1","brain","99.",29,"5",1.04e+08,104100000,"train","X1","brain","99.",30
"209","6",105400000,105500000,"train","X1","brain","99.",1,"5",1.03e+08,103100000,"train","X1","brain","99.",2,"5",1.8e+08,180100000,"train","X1","brain","99.",3,"5",180300000,180400000,"train","X1","brain","99.",4,"5",155100000,155200000,"train","X1","brain","99.",5,"5",155100000,155200000,"train","X1","brain","99.",6,"5",179400000,179500000,"train","X1","brain","99.",7,"5",1.04e+08,104100000,"train","X1","brain","99.",8,"5",1.04e+08,104100000,"train","X1","brain","99.",9,"5",180300000,180400000,"train","X1","brain","99.",10,"5",180300000,180400000,"train","X1","brain","99.",11,"5",179400000,179500000,"train","X1","brain","99.",12,"6",29900000,3e+07,"train","X1","brain","99.",13,"5",179400000,179500000,"train","X1","brain","99.",14,"6",25500000,25600000,"train","X1","brain","99.",15,"5",1.8e+08,180100000,"train","X1","brain","99.",16,"5",176100000,176200000,"train","X1","brain","99.",17,"6",29900000,3e+07,"train","X1","brain","99.",18,"6",64300000,64400000,"train","X1","brain","99.",19,"5",1.04e+08,104100000,"train","X1","brain","99.",20,"5",176100000,176200000,"train","X1","brain","99.",21,"5",180400000,180500000,"train","X1","brain","99.",22,"6",105400000,105500000,"train","X1","brain","99.",23,"5",1.03e+08,103100000,"train","X1","brain","99.",24,"5",180300000,180400000,"train","X1","brain","99.",25,"5",180300000,180400000,"train","X1","brain","99.",26,"5",1.04e+08,104100000,"train","X1","brain","99.",27,"6",25500000,25600000,"train","X1","brain","99.",28,"5",180400000,180500000,"train","X1","brain","99.",29,"5",155100000,155200000,"train","X1","brain","99.",30
"210","6",105500000,105600000,"train","X1","brain","99.",1,"5",1.04e+08,104100000,"train","X1","brain","99.",2,"5",180300000,180400000,"train","X1","brain","99.",3,"5",180400000,180500000,"train","X1","brain","99.",4,"5",176100000,176200000,"train","X1","brain","99.",5,"5",176100000,176200000,"train","X1","brain","99.",6,"5",180300000,180400000,"train","X1","brain","99.",7,"5",176100000,176200000,"train","X1","brain","99.",8,"5",155100000,155200000,"train","X1","brain","99.",9,"5",180400000,180500000,"train","X1","brain","99.",10,"6",25500000,25600000,"train","X1","brain","99.",11,"5",1.8e+08,180100000,"train","X1","brain","99.",12,"6",105400000,105500000,"train","X1","brain","99.",13,"5",1.8e+08,180100000,"train","X1","brain","99.",14,"6",29900000,3e+07,"train","X1","brain","99.",15,"5",180300000,180400000,"train","X1","brain","99.",16,"5",176400000,176500000,"train","X1","brain","99.",17,"6",30200000,30300000,"train","X1","brain","99.",18,"6",105400000,105500000,"train","X1","brain","99.",19,"5",176400000,176500000,"train","X1","brain","99.",20,"5",176400000,176500000,"train","X1","brain","99.",21,"6",25500000,25600000,"train","X1","brain","99.",22,"6",105500000,105600000,"train","X1","brain","99.",23,"5",103700000,103800000,"train","X1","brain","99.",24,"5",180400000,180500000,"train","X1","brain","99.",25,"5",180400000,180500000,"train","X1","brain","99.",26,"5",155100000,155200000,"train","X1","brain","99.",27,"6",29900000,3e+07,"train","X1","brain","99.",28,"6",25500000,25600000,"train","X1","brain","99.",29,"5",176400000,176500000,"train","X1","brain","99.",30
