"","chr","from","to","data_type","target","cancer_type","labeling_type","repeat"
"5102","1",78100000,78200000,"train","X0","brain","99.9.",3
"6102","1",78900000,7.9e+07,"train","X0","brain","99.9.",3
"820","1",81800000,81900000,"train","X0","brain","99.9.",3
"912","1",82100000,82200000,"train","X0","brain","99.9.",3
"1012","1",83300000,83400000,"train","X0","brain","99.9.",3
"1112","1",120600000,120700000,"train","X0","brain","99.9.",3
"1212","1",1.45e+08,145100000,"train","X0","brain","99.9.",3
"1312","1",145100000,145200000,"train","X0","brain","99.9.",3
"1412","1",148800000,148900000,"train","X0","brain","99.9.",3
"1512","1",179600000,179700000,"train","X0","brain","99.9.",3
"1612","1",182100000,182200000,"train","X0","brain","99.9.",3
"1712","1",235200000,235300000,"train","X0","brain","99.9.",3
"1912","2",2e+06,2100000,"train","X0","brain","99.9.",3
"2012","2",13500000,13600000,"train","X0","brain","99.9.",3
"2212","2",14200000,14300000,"train","X0","brain","99.9.",3
"2312","2",15900000,1.6e+07,"train","X0","brain","99.9.",3
"2412","2",16100000,16200000,"train","X0","brain","99.9.",3
"2512","2",16900000,1.7e+07,"train","X0","brain","99.9.",3
"2612","2",17600000,17700000,"train","X0","brain","99.9.",3
"2712","2",23500000,23600000,"train","X0","brain","99.9.",3
"2812","2",23700000,23800000,"train","X0","brain","99.9.",3
"3012","2",48500000,48600000,"train","X0","brain","99.9.",3
"3212","2",5.1e+07,51100000,"train","X0","brain","99.9.",3
"3312","2",56200000,56300000,"train","X0","brain","99.9.",3
"3712","2",91700000,91800000,"train","X0","brain","99.9.",3
"4012","2",114700000,114800000,"train","X0","brain","99.9.",3
"4212","2",115900000,1.16e+08,"train","X0","brain","99.9.",3
"4512","2",1.2e+08,120100000,"train","X0","brain","99.9.",3
"4712","2",120600000,120700000,"train","X0","brain","99.9.",3
"4812","2",120900000,1.21e+08,"train","X0","brain","99.9.",3
"4912","2",1.21e+08,121100000,"train","X0","brain","99.9.",3
"5012","2",121100000,121200000,"train","X0","brain","99.9.",3
"5312","2",121800000,121900000,"train","X0","brain","99.9.",3
"5412","2",122100000,122200000,"train","X0","brain","99.9.",3
"5812","2",152400000,152500000,"train","X0","brain","99.9.",3
"5912","2",152700000,152800000,"train","X0","brain","99.9.",3
"6212","2",170300000,170400000,"train","X0","brain","99.9.",3
"6312","2",170400000,170500000,"train","X0","brain","99.9.",3
"6412","2",183700000,183800000,"train","X0","brain","99.9.",3
"6512","2",187100000,187200000,"train","X0","brain","99.9.",3
"6712","2",200200000,200300000,"train","X0","brain","99.9.",3
"6912","2",233200000,233300000,"train","X0","brain","99.9.",3
"7012","2",233300000,233400000,"train","X0","brain","99.9.",3
"7112","3",1600000,1700000,"train","X0","brain","99.9.",3
"7212","3",3500000,3600000,"train","X0","brain","99.9.",3
"7312","3",3800000,3900000,"train","X0","brain","99.9.",3
"7412","3",4900000,5e+06,"train","X0","brain","99.9.",3
"7512","3",36300000,36400000,"train","X0","brain","99.9.",3
"7612","3",45400000,45500000,"train","X0","brain","99.9.",3
"7712","3",47800000,47900000,"train","X0","brain","99.9.",3
"7912","3",53900000,5.4e+07,"train","X0","brain","99.9.",3
"8112","3",77300000,77400000,"train","X0","brain","99.9.",3
"822","3",80800000,80900000,"train","X0","brain","99.9.",3
"842","3",94500000,94600000,"train","X0","brain","99.9.",3
"852","3",112900000,1.13e+08,"train","X0","brain","99.9.",3
"862","3",113400000,113500000,"train","X0","brain","99.9.",3
"872","3",129500000,129600000,"train","X0","brain","99.9.",3
"882","3",130500000,130600000,"train","X0","brain","99.9.",3
"892","3",130600000,130700000,"train","X0","brain","99.9.",3
"913","3",139600000,139700000,"train","X0","brain","99.9.",3
"922","3",139800000,139900000,"train","X0","brain","99.9.",3
"932","3",141100000,141200000,"train","X0","brain","99.9.",3
"942","3",142200000,142300000,"train","X0","brain","99.9.",3
"952","3",178500000,178600000,"train","X0","brain","99.9.",3
"982","3",195500000,195600000,"train","X0","brain","99.9.",3
"992","4",6e+05,7e+05,"train","X0","brain","99.9.",3
"1013","4",1500000,1600000,"train","X0","brain","99.9.",3
"1022","4",1600000,1700000,"train","X0","brain","99.9.",3
"1032","4",1700000,1800000,"train","X0","brain","99.9.",3
"1042","4",2e+06,2100000,"train","X0","brain","99.9.",3
"1082","4",14700000,14800000,"train","X0","brain","99.9.",3
"1092","4",18200000,18300000,"train","X0","brain","99.9.",3
"1103","4",18400000,18500000,"train","X0","brain","99.9.",3
"1113","4",1.9e+07,19100000,"train","X0","brain","99.9.",3
"1122","4",21700000,21800000,"train","X0","brain","99.9.",3
"1132","4",21800000,21900000,"train","X0","brain","99.9.",3
"1142","4",22600000,22700000,"train","X0","brain","99.9.",3
"1152","4",22700000,22800000,"train","X0","brain","99.9.",3
"1162","4",2.3e+07,23100000,"train","X0","brain","99.9.",3
"1172","4",23700000,23800000,"train","X0","brain","99.9.",3
"1182","4",24700000,24800000,"train","X0","brain","99.9.",3
"1213","4",3e+07,30100000,"train","X0","brain","99.9.",3
"1222","4",31100000,31200000,"train","X0","brain","99.9.",3
"1232","4",33400000,33500000,"train","X0","brain","99.9.",3
"1252","4",37500000,37600000,"train","X0","brain","99.9.",3
"1272","4",41400000,41500000,"train","X0","brain","99.9.",3
"1282","4",5.3e+07,53100000,"train","X0","brain","99.9.",3
"1292","4",5.4e+07,54100000,"train","X0","brain","99.9.",3
"1302","4",55100000,55200000,"train","X0","brain","99.9.",3
"1313","4",55200000,55300000,"train","X0","brain","99.9.",3
"1322","4",56600000,56700000,"train","X0","brain","99.9.",3
"1332","4",56700000,56800000,"train","X0","brain","99.9.",3
"1342","4",56800000,56900000,"train","X0","brain","99.9.",3
"1352","4",5.7e+07,57100000,"train","X0","brain","99.9.",3
"1362","4",57100000,57200000,"train","X0","brain","99.9.",3
"1372","4",59600000,59700000,"train","X0","brain","99.9.",3
"1382","4",96300000,96400000,"train","X0","brain","99.9.",3
"1392","4",101900000,1.02e+08,"train","X0","brain","99.9.",3
"1422","4",116600000,116700000,"train","X0","brain","99.9.",3
"1432","4",116800000,116900000,"train","X0","brain","99.9.",3
"1452","4",1.24e+08,124100000,"train","X0","brain","99.9.",3
"1462","4",124100000,124200000,"train","X0","brain","99.9.",3
"1472","4",124500000,124600000,"train","X0","brain","99.9.",3
"1482","4",1.25e+08,125100000,"train","X0","brain","99.9.",3
"1513","4",127200000,127300000,"train","X0","brain","99.9.",3
"1532","4",128300000,128400000,"train","X0","brain","99.9.",3
"1542","4",129100000,129200000,"train","X0","brain","99.9.",3
"1552","4",134400000,134500000,"train","X0","brain","99.9.",3
"1572","4",139900000,1.4e+08,"train","X0","brain","99.9.",3
"1582","4",154600000,154700000,"train","X0","brain","99.9.",3
"1592","4",159500000,159600000,"train","X0","brain","99.9.",3
"1613","4",162800000,162900000,"train","X0","brain","99.9.",3
"1632","4",164300000,164400000,"train","X0","brain","99.9.",3
"1642","4",164400000,164500000,"train","X0","brain","99.9.",3
"1652","4",164500000,164600000,"train","X0","brain","99.9.",3
"1662","4",164800000,164900000,"train","X0","brain","99.9.",3
"1682","4",169400000,169500000,"train","X0","brain","99.9.",3
"1692","4",169500000,169600000,"train","X0","brain","99.9.",3
"1702","4",1.7e+08,170100000,"train","X0","brain","99.9.",3
"1713","4",170300000,170400000,"train","X0","brain","99.9.",3
"1752","4",175800000,175900000,"train","X0","brain","99.9.",3
"1772","4",188400000,188500000,"train","X0","brain","99.9.",3
"1782","4",189200000,189300000,"train","X0","brain","99.9.",3
"1802","4",190600000,190700000,"train","X0","brain","99.9.",3
"1812","5",1400000,1500000,"train","X0","brain","99.9.",3
"1822","5",5800000,5900000,"train","X0","brain","99.9.",3
"1832","5",5900000,6e+06,"train","X0","brain","99.9.",3
"1852","5",18500000,18600000,"train","X0","brain","99.9.",3
"1862","5",25800000,25900000,"train","X0","brain","99.9.",3
"1892","5",56500000,56600000,"train","X0","brain","99.9.",3
"1902","5",81500000,81600000,"train","X0","brain","99.9.",3
"1913","5",85700000,85800000,"train","X0","brain","99.9.",3
"1922","5",96100000,96200000,"train","X0","brain","99.9.",3
"1932","5",98400000,98500000,"train","X0","brain","99.9.",3
"1942","5",99700000,99800000,"train","X0","brain","99.9.",3
"1952","5",1.03e+08,103100000,"train","X0","brain","99.9.",3
"1972","5",1.04e+08,104100000,"train","X0","brain","99.9.",3
"2013","5",179400000,179500000,"train","X0","brain","99.9.",3
"2022","5",1.8e+08,180100000,"train","X0","brain","99.9.",3
"2042","5",180400000,180500000,"train","X0","brain","99.9.",3
"2052","6",25500000,25600000,"train","X0","brain","99.9.",3
"2062","6",29900000,3e+07,"train","X0","brain","99.9.",3
"2082","6",64300000,64400000,"train","X0","brain","99.9.",3
"2092","6",105400000,105500000,"train","X0","brain","99.9.",3
"2152","6",161200000,161300000,"train","X0","brain","99.9.",3
"2162","6",163900000,1.64e+08,"train","X0","brain","99.9.",3
"2182","7",1100000,1200000,"train","X0","brain","99.9.",3
"2202","7",6500000,6600000,"train","X0","brain","99.9.",3
"2222","7",8100000,8200000,"train","X0","brain","99.9.",3
"2232","7",1.5e+07,15100000,"train","X0","brain","99.9.",3
"2252","7",18200000,18300000,"train","X0","brain","99.9.",3
"2272","7",26100000,26200000,"train","X0","brain","99.9.",3
"2282","7",41600000,41700000,"train","X0","brain","99.9.",3
"2292","7",51700000,51800000,"train","X0","brain","99.9.",3
"2302","7",56500000,56600000,"train","X0","brain","99.9.",3
"2322","7",64700000,64800000,"train","X0","brain","99.9.",3
"2342","7",79700000,79800000,"train","X0","brain","99.9.",3
"2362","7",90500000,90600000,"train","X0","brain","99.9.",3
"2372","7",90600000,90700000,"train","X0","brain","99.9.",3
"2392","7",90900000,9.1e+07,"train","X0","brain","99.9.",3
"2402","7",9.1e+07,91100000,"train","X0","brain","99.9.",3
"2413","7",91300000,91400000,"train","X0","brain","99.9.",3
"2432","7",91500000,91600000,"train","X0","brain","99.9.",3
"2442","7",91600000,91700000,"train","X0","brain","99.9.",3
"2452","7",91700000,91800000,"train","X0","brain","99.9.",3
"2462","7",91800000,91900000,"train","X0","brain","99.9.",3
"2482","7",92100000,92200000,"train","X0","brain","99.9.",3
"2492","7",92200000,92300000,"train","X0","brain","99.9.",3
"2502","7",92300000,92400000,"train","X0","brain","99.9.",3
"2532","7",92800000,92900000,"train","X0","brain","99.9.",3
"2542","7",1.01e+08,101100000,"train","X0","brain","99.9.",3
"2552","7",105700000,105800000,"train","X0","brain","99.9.",3
"2562","7",105800000,105900000,"train","X0","brain","99.9.",3
"2582","7",1.06e+08,106100000,"train","X0","brain","99.9.",3
"2592","7",106100000,106200000,"train","X0","brain","99.9.",3
"2602","7",106400000,106500000,"train","X0","brain","99.9.",3
"2613","7",106700000,106800000,"train","X0","brain","99.9.",3
"2632","7",129200000,129300000,"train","X0","brain","99.9.",3
"2642","7",129600000,129700000,"train","X0","brain","99.9.",3
"2652","7",132300000,132400000,"train","X0","brain","99.9.",3
"2672","7",140100000,140200000,"train","X0","brain","99.9.",3
"2702","7",1.43e+08,143100000,"train","X0","brain","99.9.",3
"2713","7",149200000,149300000,"train","X0","brain","99.9.",3
"2742","7",158100000,158200000,"train","X0","brain","99.9.",3
"2752","8",1100000,1200000,"train","X0","brain","99.9.",3
"2762","8",1800000,1900000,"train","X0","brain","99.9.",3
"2772","8",3400000,3500000,"train","X0","brain","99.9.",3
"2782","8",3800000,3900000,"train","X0","brain","99.9.",3
"2792","8",9600000,9700000,"train","X0","brain","99.9.",3
"2802","8",10500000,10600000,"train","X0","brain","99.9.",3
"2813","8",10700000,10800000,"train","X0","brain","99.9.",3
"2822","8",11900000,1.2e+07,"train","X0","brain","99.9.",3
"2832","8",15700000,15800000,"train","X0","brain","99.9.",3
"2852","8",1.7e+07,17100000,"train","X0","brain","99.9.",3
"2862","8",17100000,17200000,"train","X0","brain","99.9.",3
"2872","8",2.8e+07,28100000,"train","X0","brain","99.9.",3
"2882","8",29100000,29200000,"train","X0","brain","99.9.",3
"2912","8",38200000,38300000,"train","X0","brain","99.9.",3
"2932","8",48900000,4.9e+07,"train","X0","brain","99.9.",3
"2942","8",54300000,54400000,"train","X0","brain","99.9.",3
"2962","8",66500000,66600000,"train","X0","brain","99.9.",3
"2972","8",6.8e+07,68100000,"train","X0","brain","99.9.",3
"2982","8",75700000,75800000,"train","X0","brain","99.9.",3
"2992","8",1.43e+08,143100000,"train","X0","brain","99.9.",3
"3002","9",9e+06,9100000,"train","X0","brain","99.9.",3
"3013","9",14200000,14300000,"train","X0","brain","99.9.",3
"3022","9",33700000,33800000,"train","X0","brain","99.9.",3
"3032","9",84900000,8.5e+07,"train","X0","brain","99.9.",3
"3052","9",87300000,87400000,"train","X0","brain","99.9.",3
"3082","9",99300000,99400000,"train","X0","brain","99.9.",3
"3092","9",99600000,99700000,"train","X0","brain","99.9.",3
"3112","9",112300000,112400000,"train","X0","brain","99.9.",3
"3122","9",134200000,134300000,"train","X0","brain","99.9.",3
"3162","10",5800000,5900000,"train","X0","brain","99.9.",3
"3172","10",1.3e+07,13100000,"train","X0","brain","99.9.",3
"3182","10",2.9e+07,29100000,"train","X0","brain","99.9.",3
"3202","10",48400000,48500000,"train","X0","brain","99.9.",3
"3222","10",50200000,50300000,"train","X0","brain","99.9.",3
"3232","10",62500000,62600000,"train","X0","brain","99.9.",3
"3242","10",87200000,87300000,"train","X0","brain","99.9.",3
"3252","10",133200000,133300000,"train","X0","brain","99.9.",3
"3262","11",5600000,5700000,"train","X0","brain","99.9.",3
"3272","11",23100000,23200000,"train","X0","brain","99.9.",3
"3282","11",24500000,24600000,"train","X0","brain","99.9.",3
"3292","11",38200000,38300000,"train","X0","brain","99.9.",3
"3302","11",38600000,38700000,"train","X0","brain","99.9.",3
"3313","11",38800000,38900000,"train","X0","brain","99.9.",3
"3322","11",41300000,41400000,"train","X0","brain","99.9.",3
"3332","11",41500000,41600000,"train","X0","brain","99.9.",3
"3372","11",69100000,69200000,"train","X0","brain","99.9.",3
"3382","11",93900000,9.4e+07,"train","X0","brain","99.9.",3
"3402","11",134700000,134800000,"train","X0","brain","99.9.",3
"3412","12",6e+05,7e+05,"train","X0","brain","99.9.",3
"3442","12",3500000,3600000,"train","X0","brain","99.9.",3
"3452","12",4500000,4600000,"train","X0","brain","99.9.",3
"3462","12",5300000,5400000,"train","X0","brain","99.9.",3
"3492","12",7500000,7600000,"train","X0","brain","99.9.",3
"3502","12",1.1e+07,11100000,"train","X0","brain","99.9.",3
"3512","12",11100000,11200000,"train","X0","brain","99.9.",3
"3522","12",11200000,11300000,"train","X0","brain","99.9.",3
"3532","12",11900000,1.2e+07,"train","X0","brain","99.9.",3
"3542","12",1.2e+07,12100000,"train","X0","brain","99.9.",3
"3562","12",19800000,19900000,"train","X0","brain","99.9.",3
"3572","12",19900000,2e+07,"train","X0","brain","99.9.",3
"3592","12",20400000,20500000,"train","X0","brain","99.9.",3
"3642","12",22700000,22800000,"train","X0","brain","99.9.",3
"3652","12",23100000,23200000,"train","X0","brain","99.9.",3
"3672","12",23500000,23600000,"train","X0","brain","99.9.",3
"3692","12",30100000,30200000,"train","X0","brain","99.9.",3
"3702","12",31800000,31900000,"train","X0","brain","99.9.",3
"3713","12",32200000,32300000,"train","X0","brain","99.9.",3
"3732","12",32400000,32500000,"train","X0","brain","99.9.",3
"3752","12",33800000,33900000,"train","X0","brain","99.9.",3
"3762","12",107700000,107800000,"train","X0","brain","99.9.",3
"3782","12",131500000,131600000,"train","X0","brain","99.9.",3
"3792","13",2.8e+07,28100000,"train","X0","brain","99.9.",3
"3802","13",29900000,3e+07,"train","X0","brain","99.9.",3
"3812","13",50500000,50600000,"train","X0","brain","99.9.",3
"3822","13",79300000,79400000,"train","X0","brain","99.9.",3
"3862","13",1.14e+08,114100000,"train","X0","brain","99.9.",3
"3912","14",19300000,19400000,"train","X0","brain","99.9.",3
"3932","14",20900000,2.1e+07,"train","X0","brain","99.9.",3
"3942","14",22800000,22900000,"train","X0","brain","99.9.",3
"3982","14",79900000,8e+07,"train","X0","brain","99.9.",3
"4002","14",80300000,80400000,"train","X0","brain","99.9.",3
"4013","14",88200000,88300000,"train","X0","brain","99.9.",3
"4022","14",106300000,106400000,"train","X0","brain","99.9.",3
"4032","14",106800000,106900000,"train","X0","brain","99.9.",3
"4072","15",23200000,23300000,"train","X0","brain","99.9.",3
"4082","15",24800000,24900000,"train","X0","brain","99.9.",3
"4092","15",25300000,25400000,"train","X0","brain","99.9.",3
"4103","15",25600000,25700000,"train","X0","brain","99.9.",3
"4122","15",2.6e+07,26100000,"train","X0","brain","99.9.",3
"4142","15",26600000,26700000,"train","X0","brain","99.9.",3
"4152","15",26900000,2.7e+07,"train","X0","brain","99.9.",3
"4162","15",27100000,27200000,"train","X0","brain","99.9.",3
"4172","15",27400000,27500000,"train","X0","brain","99.9.",3
"4192","15",27600000,27700000,"train","X0","brain","99.9.",3
"4222","15",2.8e+07,28100000,"train","X0","brain","99.9.",3
"4242","15",2.9e+07,29100000,"train","X0","brain","99.9.",3
"4262","15",29500000,29600000,"train","X0","brain","99.9.",3
"4272","15",29900000,3e+07,"train","X0","brain","99.9.",3
"4302","15",31900000,3.2e+07,"train","X0","brain","99.9.",3
"4312","15",32100000,32200000,"train","X0","brain","99.9.",3
"4332","15",33800000,33900000,"train","X0","brain","99.9.",3
"4342","15",33900000,3.4e+07,"train","X0","brain","99.9.",3
"4362","15",34100000,34200000,"train","X0","brain","99.9.",3
"4372","15",34400000,34500000,"train","X0","brain","99.9.",3
"4382","15",34500000,34600000,"train","X0","brain","99.9.",3
"4402","15",34700000,34800000,"train","X0","brain","99.9.",3
"4412","15",35400000,35500000,"train","X0","brain","99.9.",3
"4432","15",35800000,35900000,"train","X0","brain","99.9.",3
